timestamp,country,city,latitude,longitude,temperature,pressure,humidity,wind,direction,last24h,rate,uv
1542165942,SG,Sengkang,1.38,103.893,26.81,1002,77,0,8,0,9999,1706
1542167778,SG,Sengkang,1.379,103.89,26.65,1002,78,0,8,0,9999,1706
1542169630,SG,Sengkang,1.38,103.89,26.54,1002,79,0,8,0,9999,1706
1542171436,SG,Sengkang,1.38,103.892,26.33,1002,80,0,8,0,9999,1706
1542173293,SG,Sengkang,1.381,103.89,26.14,1002,82,0,8,0,9999,1706
1542175147,SG,Sengkang,1.38,103.892,25.56,1003,88,0,8,0,9999,1706
1542176839,SG,Sengkang,1.379,103.891,25.5,1003,86,0,8,0,9999,1706
1542178679,SG,Sengkang,1.382,103.892,24.48,1003,94,0,8,0,9999,1706
1542180467,SG,Sengkang,1.379,103.891,24.2,1003,94,0,8,0,9999,1706
1542182314,SG,Sengkang,1.381,103.891,24.48,1004,95,0,8,0,9999,1706
1542183796,SG,Sengkang,1.382,103.892,24.7,1004,94,0,8,0,9999,1706
1542185646,SG,Sengkang,1.381,103.892,25.13,1004,95,0,8,0,9999,1706
1542187508,SG,Sengkang,1.38,103.892,25.66,1003,93,0,8,0,9999,1706
1542189328,SG,Sengkang,1.381,103.89,26.33,1004,93,0,8,0,9999,1706
1542191205,SG,Sengkang,1.381,103.889,27.01,1004,86,0,8,0,9999,1706
1542193040,SG,Sengkang,1.381,103.892,27.21,1005,85,0,8,0,9999,1706
1542194926,SG,Sengkang,1.381,103.89,28.13,1004,83,0,8,0,9999,1706
1542196416,SG,Sengkang,1.382,103.892,29.08,1004,79,0,8,0,9999,1706
1542198270,SG,Sengkang,1.379,103.891,29.71,1004,77,0,8,0,9999,1706
1542200130,SG,Sengkang,1.381,103.892,30.22,1004,75,0,8,0,9999,1706
1542201997,SG,Sengkang,1.381,103.892,30.47,1003,73,0,8,0,9999,1706
1542203864,SG,Sengkang,1.381,103.889,31.11,1003,73,0,8,0,9999,1706
1542205711,SG,Sengkang,1.381,103.893,31.98,1003,70,0,8,0,9999,1706
1542207558,SG,Sengkang,1.379,103.891,32.81,1002,66,0,8,0,9999,1706
1542209058,SG,Sengkang,1.382,103.892,33.18,1002,64,0,8,0,9999,1706
1542210923,SG,Sengkang,1.38,103.891,33.71,1002,65,0,8,0,9999,1706
1542212791,SG,Sengkang,1.378,103.89,33.61,1001,64,0,8,0,9999,1706
1542214588,SG,Sengkang,1.379,103.891,33.22,1001,65,0,8,0,9999,1706
1542216434,SG,Sengkang,1.38,103.892,31.55,1001,68,0,8,0,9999,1706
1542218290,SG,Sengkang,1.378,103.89,31.52,1001,66,0,8,0,9999,1706
1542220077,SG,Sengkang,1.379,103.893,30.54,1002,62,0,8,0,9999,1706
1542221938,SG,Sengkang,1.382,103.893,30.07,1002,70,0,8,0,9999,1706
1542223603,SG,Sengkang,1.378,103.892,29.62,1002,69,0,8,0,9999,1706
1542225437,SG,Sengkang,1.379,103.89,29.23,1002,70,0,8,0,9999,1706
1542227285,SG,Sengkang,1.38,103.893,28.93,1003,70,0,8,0,9999,1706
1542229136,SG,Sengkang,1.379,103.89,28.7,1004,74,0,8,0,9999,1706
1542230653,SG,Sengkang,1.381,103.891,28.24,1004,79,0,8,0,9999,1706
1542232533,SG,Sengkang,1.38,103.89,27.97,1005,81,0,8,0,9999,1706
1542234391,SG,Sengkang,1.379,103.89,27.83,1005,81,0,8,0,9999,1706
1542236244,SG,Sengkang,1.378,103.891,27.7,1005,81,0,8,0,9999,1706
1542238086,SG,Sengkang,1.38,103.892,27.6,1005,82,0,8,0,9999,1706
1542239935,SG,Sengkang,1.38,103.891,27.53,1005,82,0,8,0,9999,1706
1542241504,SG,Sengkang,1.38,103.889,27.54,1005,82,0,8,0,9999,1706
1542243360,SG,Sengkang,1.38,103.89,27.49,1005,82,0,8,0,9999,1706
1542245179,SG,Sengkang,1.379,103.89,27.44,1004,83,0,8,0,9999,1706
1542247039,SG,Sengkang,1.382,103.892,27.38,1004,83,0,8,0,9999,1706
1542248887,SG,Sengkang,1.381,103.89,27.32,1004,84,0,8,0,9999,1706
1542250749,SG,Sengkang,1.38,103.892,27.26,1003,84,0,8,0,9999,1706
1542252234,SG,Sengkang,1.379,103.89,27.13,1003,85,0,8,0,9999,1706
1542254102,SG,Sengkang,1.378,103.891,26.97,1003,86,0,8,0,9999,1706
1542255957,SG,Sengkang,1.379,103.89,26.86,1003,86,0,8,0,9999,1706
1542257860,SG,Sengkang,1.38,103.892,26.79,1003,86,0,8,0,9999,1706
1542259708,SG,Sengkang,1.38,103.893,26.77,1003,87,0,8,0,9999,1706
1542261564,SG,Sengkang,1.382,103.891,26.72,1003,87,0,8,0,9999,1706
1542263187,SG,Sengkang,1.38,103.892,26.73,1003,87,0,8,0,9999,1706
1542265087,SG,Sengkang,1.379,103.89,26.88,1004,87,0,8,0,9999,1706
1542266819,SG,Sengkang,1.379,103.89,27.06,1004,87,0,8,0,9999,1706
1542268673,SG,Sengkang,1.38,103.892,27.76,1004,84,0,8,0,9999,1706
1542270506,SG,Sengkang,1.382,103.892,28.73,1004,81,0,8,0,9999,1706
1542272082,SG,Sengkang,1.38,103.889,29.53,1005,79,0,8,0,9999,1706
1542273929,SG,Sengkang,1.382,103.891,30.16,1005,76,0,8,0,9999,1706
1542275796,SG,Sengkang,1.38,103.89,30.76,1006,73,0,8,0,9999,1706
1542277643,SG,Sengkang,1.379,103.892,30.37,1006,73,0,8,0,9999,1706
1542279294,SG,Sengkang,1.38,103.889,28.45,1007,80,0,8,0,9999,1706
1542281132,SG,Sengkang,1.382,103.89,24.84,1007,87,0,8,0,9999,1706
1542282990,SG,Sengkang,1.38,103.89,25.07,1007,86,0,8,0,9999,1706
1542284843,SG,Sengkang,1.38,103.89,24.62,1007,88,0,8,0,9999,1706
1542286671,SG,Sengkang,1.378,103.89,24.71,1006,88,0,8,0,9999,1706
1542288222,SG,Sengkang,1.378,103.891,24.91,1006,89,0,8,0,9999,1706
1542290046,SG,Sengkang,1.38,103.889,24.97,1005,90,0,8,0,9999,1706
1542291960,SG,Sengkang,1.381,103.891,24.69,1005,93,0,8,0,9999,1706
1542293807,SG,Sengkang,1.382,103.891,25.02,1004,89,0,8,0,9999,1706
1542295645,SG,Sengkang,1.381,103.889,25.19,1004,89,0,8,0,9999,1706
1542297502,SG,Sengkang,1.38,103.892,26.02,1003,85,0,8,0,9999,1706
1542299319,SG,Sengkang,1.382,103.893,26.38,1003,84,0,8,0,9999,1706
1542300887,SG,Sengkang,1.38,103.889,26.32,1003,83,0,8,0,9999,1706
1542302749,SG,Sengkang,1.382,103.89,26.42,1003,83,0,8,0,9999,1706
1542304613,SG,Sengkang,1.382,103.889,26.55,1003,83,0,8,0,9999,1706
1542306405,SG,Sengkang,1.382,103.89,26.63,1003,82,0,8,0,9999,1706
1542308193,SG,Sengkang,1.378,103.89,26.41,1004,86,0,8,0,9999,1706
1542310047,SG,Sengkang,1.378,103.89,26.44,1004,86,0,8,0,9999,1706
1542311899,SG,Sengkang,1.378,103.889,26.34,1004,86,0,8,0,9999,1706
1542313469,SG,Sengkang,1.381,103.891,26.34,1005,87,0,8,0,9999,1706
1542315320,SG,Sengkang,1.379,103.89,26.27,1005,87,0,8,0,9999,1706
1542317173,SG,Sengkang,1.38,103.892,26.2,1005,87,0,8,0,9999,1706
1542319030,SG,Sengkang,1.379,103.892,26.14,1006,87,0,8,0,9999,1706
1542320797,SG,Sengkang,1.381,103.889,26.04,1006,88,0,8,0,9999,1706
1542322423,SG,Sengkang,1.378,103.89,25.97,1006,88,0,8,0,9999,1706
1542323651,SG,Sengkang,1.382,103.892,25.83,1006,88,0,8,0,9999,1706
1542324886,SG,Sengkang,1.382,103.889,25.86,1006,89,0,8,0,9999,1706
1542327951,SG,Sengkang,1.382,103.892,25.84,1006,89,0,8,0,9999,1706
1542327951,SG,Sengkang,1.379,103.892,25.84,1006,89,0,8,0,9999,1706
1542327951,SG,Sengkang,1.38,103.892,25.84,1006,89,0,8,0,9999,1706
1542327951,SG,Sengkang,1.379,103.893,25.84,1006,89,0,8,0,9999,1706
1542334967,SG,Sengkang,1.38,103.889,26.02,1005,88,0,8,0,9999,1706
1542335829,SG,Sengkang,1.378,103.89,26.02,1005,88,0,8,0,9999,1706
1542335829,SG,Sengkang,1.38,103.893,26.02,1005,88,0,8,0,9999,1706
1542335829,SG,Sengkang,1.38,103.892,26.02,1005,88,0,8,0,9999,1706
1542344195,SG,Sengkang,1.378,103.892,25.97,1004,89,0,8,0,9999,1706
1542344195,SG,Sengkang,1.379,103.892,25.97,1004,89,0,8,0,9999,1706
1542344195,SG,Sengkang,1.38,103.892,25.97,1004,89,0,8,0,9999,1706
1542349728,SG,Sengkang,1.379,103.892,25.67,1005,90,0,8,0,9999,1706
1542351400,SG,Sengkang,1.381,103.892,25.56,1004,90,0,8,0,9999,1706
1542353294,SG,Sengkang,1.382,103.889,25.56,1005,90,0,8,0,9999,1706
1542353294,SG,Sengkang,1.38,103.889,25.56,1005,90,0,8,0,9999,1706
1542356722,SG,Sengkang,1.38,103.891,26.52,1005,86,0,8,0,9999,1706
1542358586,SG,Sengkang,1.381,103.892,27.78,1006,82,0,8,0,9999,1706
1542360456,SG,Sengkang,1.382,103.892,28.58,1006,80,0,8,0,9999,1706
1542361955,SG,Sengkang,1.381,103.893,29.82,1006,77,0,8,0,9999,1706
1542364151,SG,Sengkang,1.382,103.89,31.35,1006,71,0,8,0,9999,1706
1542365384,SG,Sengkang,1.379,103.89,31.8,1007,70,0,8,0,9999,1706
1542367536,SG,Sengkang,1.379,103.89,31.92,1006,70,0,8,0,9999,1706
1542369378,SG,Sengkang,1.378,103.893,31.55,1006,69,0,8,0,9999,1706
1542370598,SG,Sengkang,1.379,103.891,30.9,1006,69,0,8,0,9999,1706
1542373041,SG,Sengkang,1.378,103.889,31.17,1005,71,0,8,0,9999,1706
1542373677,SG,Sengkang,1.381,103.893,31.17,1005,70,0,8,0,9999,1706
1542376468,SG,Sengkang,1.381,103.892,31.43,1005,68,0,8,0,9999,1706
1542378257,SG,Sengkang,1.379,103.89,32.08,1004,68,0,8,0,9999,1706
1542380111,SG,Sengkang,1.38,103.89,31.97,1003,67,0,8,0,9999,1706
1542381981,SG,Sengkang,1.38,103.891,31.38,1003,68,0,8,0,9999,1706
1542383204,SG,Sengkang,1.382,103.893,31.95,1003,67,0,8,0,9999,1706
1542385708,SG,Sengkang,1.38,103.892,31.97,1003,68,0,8,0,9999,1706
1542387556,SG,Sengkang,1.382,103.892,32.1,1002,68,0,8,0,9999,1706
1542388418,SG,Sengkang,1.379,103.892,31.96,1002,69,0,8,0,9999,1706
1542390596,SG,Sengkang,1.38,103.893,31.03,1002,71,0,8,0,9999,1706
1542392116,SG,Sengkang,1.38,103.892,30.97,1002,73,0,8,0,9999,1706
1542394552,SG,Sengkang,1.381,103.892,30.12,1003,76,0,8,0,9999,1706
1542396368,SG,Sengkang,1.382,103.893,29.58,1003,80,0,8,0,9999,1706
1542398243,SG,Sengkang,1.38,103.892,29.11,1003,81,0,8,0,9999,1706
1542399462,SG,Sengkang,1.378,103.892,28.84,1003,81,0,8,0,9999,1706
1542399462,SG,Sengkang,1.381,103.889,28.84,1003,81,0,8,0,9999,1706
1542399462,SG,Sengkang,1.38,103.89,28.84,1003,81,0,8,0,9999,1706
1542399462,SG,Sengkang,1.382,103.891,28.84,1003,81,0,8,0,9999,1706
1542406789,SG,Sengkang,1.379,103.891,28.22,1005,83,0,8,0,9999,1706
1542406789,SG,Sengkang,1.378,103.892,28.22,1005,83,0,8,0,9999,1706
1542410786,SG,Sengkang,1.378,103.889,28.03,1006,84,0,8,0,9999,1706
1542412356,SG,Sengkang,1.381,103.891,27.93,1006,85,0,8,0,9999,1706
1542412936,SG,Sengkang,1.381,103.891,27.88,1006,85,0,8,0,9999,1706
1542412936,SG,Sengkang,1.378,103.89,27.88,1006,85,0,8,0,9999,1706
1542417532,SG,Sengkang,1.38,103.892,27.65,1005,86,0,8,0,9999,1706
1542419689,SG,Sengkang,1.38,103.893,27.56,1005,86,0,8,0,9999,1706
1542421543,SG,Sengkang,1.382,103.89,27.54,1005,86,0,8,0,9999,1706
1542423395,SG,Sengkang,1.382,103.893,27.49,1004,86,0,8,0,9999,1706
1542425171,SG,Sengkang,1.381,103.891,27.49,1004,86,0,8,0,9999,1706
1542425882,SG,Sengkang,1.382,103.89,27.49,1004,86,0,8,0,9999,1706
1542428682,SG,Sengkang,1.381,103.889,27.46,1004,86,0,8,0,9999,1706
1542430464,SG,Sengkang,1.382,103.89,27.47,1004,87,0,8,0,9999,1706
1542432070,SG,Sengkang,1.381,103.89,27.5,1004,86,0,8,0,9999,1706
1542433282,SG,Sengkang,1.38,103.893,27.45,1004,87,0,8,0,9999,1706
1542436066,SG,Sengkang,1.381,103.892,27.44,1004,87,0,8,0,9999,1706
1542437847,SG,Sengkang,1.379,103.893,25.01,1006,84,0,8,0,9999,1706
1542439468,SG,Sengkang,1.381,103.89,22.67,1007,94,0,8,0,9999,1706
1542441025,SG,Sengkang,1.379,103.89,22.82,1007,96,0,8,0,9999,1706
1542442255,SG,Sengkang,1.38,103.892,23.22,1007,97,0,8,0,9999,1706
1542445040,SG,Sengkang,1.381,103.89,23.37,1006,97,0,8,0,9999,1706
1542445960,SG,Sengkang,1.381,103.89,23.47,1006,97,0,8,0,9999,1706
1542448754,SG,Sengkang,1.38,103.889,24.19,1006,97,0,8,0,9999,1706
1542450294,SG,Sengkang,1.382,103.89,24.76,1006,96,0,8,0,9999,1706
1542452143,SG,Sengkang,1.379,103.892,25.36,1006,95,0,8,0,9999,1706
1542453993,SG,Sengkang,1.381,103.892,26.52,1006,93,0,8,0,9999,1706
1542455830,SG,Sengkang,1.381,103.892,27.48,1006,90,0,8,0,9999,1706
1542457686,SG,Sengkang,1.38,103.89,27.75,1006,80,0,8,0,9999,1706
1542459202,SG,Sengkang,1.38,103.889,28.82,1006,78,0,8,0,9999,1706
1542461002,SG,Sengkang,1.381,103.891,29.9,1005,74,0,8,0,9999,1706
1542462876,SG,Sengkang,1.38,103.89,31.15,1004,69,0,8,0,9999,1706
1542464722,SG,Sengkang,1.38,103.891,30.71,1004,68,0,8,0,9999,1706
1542466270,SG,Sengkang,1.379,103.891,30.87,1004,67,0,8,0,9999,1706
1542468432,SG,Sengkang,1.381,103.891,30.93,1003,66,0,8,0,9999,1706
1542470284,SG,Sengkang,1.382,103.889,31.5,1003,67,0,8,0,9999,1706
1542472132,SG,Sengkang,1.38,103.891,32.02,1003,65,0,8,0,9999,1706
1542473693,SG,Sengkang,1.381,103.891,31.62,1003,66,0,8,0,9999,1706
1542475492,SG,Sengkang,1.38,103.891,30.41,1003,70,0,8,0,9999,1706
1542477346,SG,Sengkang,1.381,103.893,30.28,1003,71,0,8,0,9999,1706
1542479137,SG,Sengkang,1.378,103.892,30.59,1004,71,0,8,0,9999,1706
1542480654,SG,Sengkang,1.381,103.892,30.17,1004,71,0,8,0,9999,1706
1542482856,SG,Sengkang,1.378,103.892,29.53,1004,74,0,8,0,9999,1706
1542484721,SG,Sengkang,1.379,103.89,28.97,1004,77,0,8,0,9999,1706
1542486505,SG,Sengkang,1.382,103.889,28.4,1004,80,0,8,0,9999,1706
1542488099,SG,Sengkang,1.381,103.892,28.07,1005,81,0,8,0,9999,1706
1542489942,SG,Sengkang,1.381,103.889,27.88,1005,82,0,8,0,9999,1706
1542491158,SG,Sengkang,1.38,103.892,27.8,1005,82,0,8,0,9999,1706
1542493620,SG,Sengkang,1.378,103.892,27.8,1006,82,0,8,0,9999,1706
1542495474,SG,Sengkang,1.379,103.891,27.76,1006,82,0,8,0,9999,1706
1542497273,SG,Sengkang,1.381,103.891,27.61,1006,82,0,8,0,9999,1706
1542499127,SG,Sengkang,1.378,103.89,27.5,1006,82,0,8,0,9999,1706
1542500690,SG,Sengkang,1.38,103.89,27.5,1006,82,0,8,0,9999,1706
1542502251,SG,Sengkang,1.379,103.891,27.42,1006,81,0,8,0,9999,1706
1542504399,SG,Sengkang,1.379,103.893,27.32,1006,82,0,8,0,9999,1706
1542506193,SG,Sengkang,1.378,103.892,27.43,1006,82,0,8,0,9999,1706
1542508086,SG,Sengkang,1.379,103.89,27.22,1005,83,0,8,0,9999,1706
1542509871,SG,Sengkang,1.379,103.893,27.23,1005,83,0,8,0,9999,1706
1542511484,SG,Sengkang,1.379,103.89,27.22,1005,84,0,8,0,9999,1706
1542511484,SG,Sengkang,1.382,103.89,27.22,1005,84,0,8,0,9999,1706
1542511484,SG,Sengkang,1.382,103.89,27.22,1005,84,0,8,0,9999,1706
1542511484,SG,Sengkang,1.381,103.89,27.22,1005,84,0,8,0,9999,1706
1542518845,SG,Sengkang,1.378,103.893,26.8,1004,87,0,8,0,9999,1706
1542520325,SG,Sengkang,1.379,103.891,26.53,1005,87,0,8,0,9999,1706
1542522543,SG,Sengkang,1.38,103.89,26.53,1005,87,0,8,0,9999,1706
1542524229,SG,Sengkang,1.379,103.891,26.39,1005,87,0,8,0,9999,1706
1542525752,SG,Sengkang,1.38,103.89,25.51,1006,80,0,8,0,9999,1706
1542527884,SG,Sengkang,1.381,103.889,24.73,1007,86,0,8,0,9999,1706
1542529153,SG,Sengkang,1.379,103.892,24.03,1007,90,0,8,0,9999,1706
1542531297,SG,Sengkang,1.379,103.891,23.89,1007,90,0,8,0,9999,1706
1542533137,SG,Sengkang,1.381,103.893,23.95,1007,91,0,8,0,9999,1706
1542534702,SG,Sengkang,1.38,103.892,24.04,1007,91,0,8,0,9999,1706
1542536511,SG,Sengkang,1.381,103.893,24.46,1007,89,0,8,0,9999,1706
1542538375,SG,Sengkang,1.381,103.892,25.15,1006,90,0,8,0,9999,1706
1542540236,SG,Sengkang,1.382,103.892,25.8,1006,89,0,8,0,9999,1706
1542542079,SG,Sengkang,1.379,103.889,26.42,1006,85,0,8,0,9999,1706
1542543918,SG,Sengkang,1.381,103.891,26.86,1006,84,0,8,0,9999,1706
1542545466,SG,Sengkang,1.381,103.891,27.7,1006,81,0,8,0,9999,1706
1542547588,SG,Sengkang,1.378,103.892,28.72,1006,79,0,8,0,9999,1706
1542548497,SG,Sengkang,1.378,103.891,29.22,1006,77,0,8,0,9999,1706
1542551321,SG,Sengkang,1.381,103.891,30.19,1006,75,0,8,0,9999,1706
1542552245,SG,Sengkang,1.381,103.893,30.17,1006,74,0,8,0,9999,1706
1542554708,SG,Sengkang,1.381,103.89,30.61,1005,73,0,8,0,9999,1706
1542556546,SG,Sengkang,1.38,103.891,31.63,1004,72,0,8,0,9999,1706
1542558346,SG,Sengkang,1.38,103.891,33.06,1003,66,0,8,0,9999,1706
1542559944,SG,Sengkang,1.38,103.892,34.49,1003,62,0,8,0,9999,1706
1542559944,SG,Sengkang,1.381,103.89,34.49,1003,62,0,8,0,9999,1706
1542563603,SG,Sengkang,1.382,103.892,32.78,1004,67,0,8,0,9999,1706
1542565720,SG,Sengkang,1.381,103.891,31.04,1005,70,0,8,0,9999,1706
1542567357,SG,Sengkang,1.378,103.889,29.87,1005,74,0,8,0,9999,1706
1542569196,SG,Sengkang,1.378,103.889,28.77,1005,78,0,8,0,9999,1706
1542570766,SG,Sengkang,1.382,103.892,28.24,1005,79,0,8,0,9999,1706
1542572909,SG,Sengkang,1.381,103.889,27.78,1006,82,0,8,0,9999,1706
1542574478,SG,Sengkang,1.381,103.889,27.55,1006,83,0,8,0,9999,1706
1542576294,SG,Sengkang,1.38,103.893,27.43,1006,83,0,8,0,9999,1706
1542578183,SG,Sengkang,1.382,103.889,27.18,1007,83,0,8,0,9999,1706
1542579964,SG,Sengkang,1.378,103.891,27.13,1007,83,0,8,0,9999,1706
1542581832,SG,Sengkang,1.381,103.892,27.13,1008,82,0,8,0,9999,1706
1542583681,SG,Sengkang,1.381,103.89,27.12,1008,82,0,8,0,9999,1706
1542583681,SG,Sengkang,1.381,103.89,27.12,1008,82,0,8,0,9999,1706
1542587356,SG,Sengkang,1.379,103.889,27.15,1008,83,0,8,0,9999,1706
1542588928,SG,Sengkang,1.379,103.891,27.13,1007,83,0,8,0,9999,1706
1542590362,SG,Sengkang,1.381,103.892,27.11,1007,83,0,8,0,9999,1706
1542592630,SG,Sengkang,1.38,103.892,26.87,1007,85,0,8,0,9999,1706
1542592918,SG,Sengkang,1.379,103.892,26.82,1007,85,0,8,0,9999,1706
1542595667,SG,Sengkang,1.379,103.891,26.71,1006,85,0,8,0,9999,1706
1542597810,SG,Sengkang,1.38,103.891,26.41,1006,88,0,8,0,9999,1706
1542598436,SG,Sengkang,1.379,103.891,26.37,1006,88,0,8,0,9999,1706
1542601482,SG,Sengkang,1.38,103.89,26.31,1006,87,0,8,0,9999,1706
1542602435,SG,Sengkang,1.379,103.89,26.29,1006,86,0,8,0,9999,1706
1542605211,SG,Sengkang,1.379,103.891,26.08,1006,87,0,8,0,9999,1706
1542607082,SG,Sengkang,1.378,103.89,26.08,1006,87,0,8,0,9999,1706
1542608828,SG,Sengkang,1.382,103.89,25.91,1006,87,0,8,0,9999,1706
1542610502,SG,Sengkang,1.381,103.889,25.97,1006,86,0,8,0,9999,1706
1542612463,SG,Sengkang,1.379,103.893,25.86,1006,87,0,8,0,9999,1706
1542614354,SG,Sengkang,1.38,103.891,26.07,1006,86,0,8,0,9999,1706
1542615570,SG,Sengkang,1.382,103.893,26.08,1006,86,0,8,0,9999,1706
1542617736,SG,Sengkang,1.379,103.889,26.57,1007,84,0,8,0,9999,1706
1542619597,SG,Sengkang,1.38,103.89,27.72,1006,80,0,8,0,9999,1706
1542621388,SG,Sengkang,1.382,103.893,29.22,1007,75,0,8,0,9999,1706
1542623256,SG,Sengkang,1.379,103.892,29.47,1008,74,0,8,0,9999,1706
1542625123,SG,Sengkang,1.379,103.891,29.99,1008,73,0,8,0,9999,1706
1542626677,SG,Sengkang,1.382,103.89,30.06,1007,69,0,8,0,9999,1706
1542628520,SG,Sengkang,1.38,103.89,30,1008,69,0,8,0,9999,1706
1542630369,SG,Sengkang,1.381,103.89,31.41,1007,66,0,8,0,9999,1706
1542632166,SG,Sengkang,1.382,103.891,33.4,1007,60,0,8,0,9999,1706
1542634033,SG,Sengkang,1.38,103.892,32.84,1007,62,0,8,0,9999,1706
1542635897,SG,Sengkang,1.38,103.89,33.59,1006,60,0,8,0,9999,1706
1542637765,SG,Sengkang,1.38,103.892,32.49,1006,63,0,8,0,9999,1706
1542638976,SG,Sengkang,1.378,103.892,31.19,1006,66,0,8,0,9999,1706
1542641127,SG,Sengkang,1.379,103.892,28.27,1006,74,0,8,0,9999,1706
1542642923,SG,Sengkang,1.38,103.89,25.06,1006,89,0,8,0,9999,1706
1542644781,SG,Sengkang,1.382,103.89,24.65,1005,94,0,8,0,9999,1706
1542646575,SG,Sengkang,1.381,103.89,24.54,1005,95,0,8,0,9999,1706
1542648453,SG,Sengkang,1.381,103.892,24.22,1005,96,0,8,0,9999,1706
1542650297,SG,Sengkang,1.38,103.891,23.97,1005,96,0,8,0,9999,1706
1542652088,SG,Sengkang,1.379,103.891,24.31,1004,97,0,8,0,9999,1706
1542653957,SG,Sengkang,1.381,103.892,24.15,1005,96,0,8,0,9999,1706
1542655577,SG,Sengkang,1.38,103.889,24.44,1005,97,0,8,0,9999,1706
1542657440,SG,Sengkang,1.38,103.89,24.55,1005,97,0,8,0,9999,1706
1542659169,SG,Sengkang,1.378,103.893,24.66,1006,97,0,8,0,9999,1706
1542661144,SG,Sengkang,1.381,103.89,24.82,1006,97,0,8,0,9999,1706
1542662077,SG,Sengkang,1.38,103.892,24.87,1006,97,0,8,0,9999,1706
1542664226,SG,Sengkang,1.382,103.892,24.64,1007,97,0,8,0,9999,1706
1542666358,SG,Sengkang,1.378,103.891,24.95,1007,97,0,8,0,9999,1706
1542668182,SG,Sengkang,1.38,103.889,24.97,1008,96,0,8,0,9999,1706
1542670065,SG,Sengkang,1.378,103.893,24.88,1008,96,0,8,0,9999,1706
1542671917,SG,Sengkang,1.379,103.893,24.89,1008,96,0,8,0,9999,1706
1542673764,SG,Sengkang,1.382,103.893,24.85,1008,96,0,8,0,9999,1706
1542674964,SG,Sengkang,1.378,103.89,24.8,1008,95,0,8,0,9999,1706
1542677127,SG,Sengkang,1.382,103.889,24.67,1007,96,0,8,0,9999,1706
1542678966,SG,Sengkang,1.38,103.889,24.91,1007,96,0,8,0,9999,1706
1542680824,SG,Sengkang,1.378,103.892,24.84,1007,95,0,8,0,9999,1706
1542682699,SG,Sengkang,1.382,103.889,24.96,1006,95,0,8,0,9999,1706
1542684577,SG,Sengkang,1.38,103.891,24.96,1006,95,0,8,0,9999,1706
1542686090,SG,Sengkang,1.379,103.892,25.03,1005,95,0,8,0,9999,1706
1542687935,SG,Sengkang,1.382,103.892,25.05,1005,95,0,8,0,9999,1706
1542689797,SG,Sengkang,1.379,103.889,25,1005,95,0,8,0,9999,1706
1542691296,SG,Sengkang,1.38,103.892,25.1,1005,95,0,8,0,9999,1706
1542693480,SG,Sengkang,1.38,103.893,25.04,1005,95,0,8,0,9999,1706
1542694993,SG,Sengkang,1.379,103.892,25.13,1006,93,0,8,0,9999,1706
1542697006,SG,Sengkang,1.38,103.89,24.44,1006,96,0,8,0,9999,1706
1542698664,SG,Sengkang,1.38,103.889,24.51,1006,97,0,8,0,9999,1706
1542700540,SG,Sengkang,1.382,103.891,24.38,1007,96,0,8,0,9999,1706
1542702382,SG,Sengkang,1.379,103.891,24.32,1007,96,0,8,0,9999,1706
1542704176,SG,Sengkang,1.379,103.89,24.54,1007,94,0,8,0,9999,1706
1542705718,SG,Sengkang,1.381,103.889,24.91,1007,92,0,8,0,9999,1706
1542707588,SG,Sengkang,1.379,103.89,25.68,1008,89,0,8,0,9999,1706
1542709464,SG,Sengkang,1.38,103.891,27.15,1007,87,0,8,0,9999,1706
1542710967,SG,Sengkang,1.379,103.893,28.63,1007,81,0,8,0,9999,1706
1542713117,SG,Sengkang,1.38,103.893,30.75,1007,73,0,8,0,9999,1706
1542714999,SG,Sengkang,1.38,103.893,30.41,1007,71,0,8,0,9999,1706
1542716510,SG,Sengkang,1.382,103.891,31.17,1007,70,0,8,0,9999,1706
1542718052,SG,Sengkang,1.378,103.892,32.04,1007,68,0,8,0,9999,1706
1542720534,SG,Sengkang,1.38,103.891,32.18,1006,67,0,8,0,9999,1706
1542722036,SG,Sengkang,1.382,103.891,31.95,1006,67,0,8,0,9999,1706
1542723903,SG,Sengkang,1.382,103.893,31.27,1006,68,0,8,0,9999,1706
1542725769,SG,Sengkang,1.382,103.891,31.48,1005,66,0,8,0,9999,1706
1542727638,SG,Sengkang,1.38,103.89,31.83,1004,66,0,8,0,9999,1706
1542729425,SG,Sengkang,1.38,103.892,31.58,1004,65,0,8,0,9999,1706
1542730713,SG,Sengkang,1.381,103.892,31.19,1003,66,0,8,0,9999,1706
1542732828,SG,Sengkang,1.38,103.891,31.22,1003,65,0,8,0,9999,1706
1542734719,SG,Sengkang,1.378,103.89,30.6,1003,69,0,8,0,9999,1706
1542736509,SG,Sengkang,1.38,103.892,30.67,1003,69,0,8,0,9999,1706
1542738449,SG,Sengkang,1.382,103.889,30.45,1003,70,0,8,0,9999,1706
1542740303,SG,Sengkang,1.381,103.892,29.86,1004,72,0,8,0,9999,1706
1542741982,SG,Sengkang,1.378,103.89,29.43,1004,73,0,8,0,9999,1706
1542743815,SG,Sengkang,1.381,103.889,29.3,1005,73,0,8,0,9999,1706
1542745659,SG,Sengkang,1.382,103.889,29.1,1005,74,0,8,0,9999,1706
1542747508,SG,Sengkang,1.38,103.892,28.93,1006,75,0,8,0,9999,1706
1542749083,SG,Sengkang,1.379,103.89,28.59,1006,76,0,8,0,9999,1706
